"testId","tech","paramIdx","param","mddl","mda","mae_md","rmse_md","mae","rmse","dist"
54,"ssa",225," 6, 5,2d-ssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",226," 7, 5,2d-ssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",227," 8, 5,2d-ssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",228," 9, 5,2d-ssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",229,"10, 5,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",230,"25, 5,2d-ssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",231,"50, 5,2d-ssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",232," 6, 6,2d-ssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",233," 7, 6,2d-ssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",234," 8, 6,2d-ssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",235," 9, 6,2d-ssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",236,"10, 6,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",237,"25, 6,2d-ssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",238,"50, 6,2d-ssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",240," 7, 7,2d-ssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",241," 8, 7,2d-ssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",242," 9, 7,2d-ssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",243,"10, 7,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",244,"25, 7,2d-ssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",245,"50, 7,2d-ssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",248," 8, 8,2d-ssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",249," 9, 8,2d-ssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",250,"10, 8,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",251,"25, 8,2d-ssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",252,"50, 8,2d-ssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",256," 9, 9,2d-ssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",257,"10, 9,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",258,"25, 9,2d-ssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",259,"50, 9,2d-ssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",264,"10,10,2d-ssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
